resourceId,name,rating,position,alternatePositions,pace,shooting,passing,dribbling,defending,physical,skills,weakFoot,playstyleCount,playstyles,goldPlaystyleCount,goldPlaystyles,historicalFc26PopularCount,fc27PopularityScore,matchingFc26EvolutionCount,matchingFc26Evolutions,club,league,isBigClub,isTopLeague,prelaunchPriceSnapshot,launchPriceReference
270857,Mateus Fernandes,80,CM,CAM | CDM,67,73,79,80,75,73,4,4,3,Long Ball Pass | Inventive | Anticipate,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Spurs,Premier League,false,true,500,500
229723,Mathias Jensen,80,CM,CDM | CAM,63,72,82,78,70,72,3,4,1,Long Throw,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Brentford,Premier League,false,true,500,500
265695,Matías Soulé,80,CAM,ST,82,76,79,81,48,66,4,4,3,Finesse Shot | Low Driven Shot | Technical,0,,0,,16,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,AS Roma,Serie A Enilive,false,false,500,500
240277,Matteo Gabbia,80,CB,,55,35,59,66,82,81,2,3,2,Long Ball Pass | Aerial Fortress,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Milano FC,Serie A Enilive,false,false,500,500
238160,Merih Demiral,80,CB,,72,41,53,61,80,83,2,2,4,Jockey | Anticipate | Slide Tackle | Aerial Fortress,0,,0,,11,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Al Ahli,ROSHN Saudi League,false,false,500,750
77050,Merveille Kanjinga,80,ST,RM | CAM | RW,86,78,63,73,29,75,3,3,1,Enforcer,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Paris SG,Arkema PL,true,false,500,250
273467,Michelle Cooper,80,RM,RW,74,71,77,79,42,66,3,3,2,Low Driven Shot | Enforcer,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,KC Current,NWSL,false,false,500,500
243769,Midge Purce,80,RM,RB | RW,87,72,76,78,42,62,4,3,2,Jockey | Technical,0,,0,,12,Intro to Evolutions | Intro to Training Camp EVOs II | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Gotham FC,NWSL,false,false,500,750
241508,Mikkel Damsgaard,80,CAM,CM | LM,66,73,82,81,66,65,4,3,6,Incisive Pass | Pinged Pass | Whipped Pass | Inventive | Intercept | Technical,0,,0,,9,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Footwork Phenom | Whipped Pass+ | Cornerstones | Iron Will,Brentford,Premier League,false,true,500,500
259694,Mingueza,80,RB,LM | RM,78,69,79,77,76,76,3,3,3,Incisive Pass | Long Ball Pass | Long Throw,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Crystal Palace,Premier League,false,true,500,500
225309,Nadiem Amiri,80,CM,CAM,68,80,83,82,61,73,4,3,6,Finesse Shot | Dead Ball | Incisive Pass | Long Ball Pass | Whipped Pass | Inventive,0,,0,,9,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Footwork Phenom | Whipped Pass+ | Cornerstones | Iron Will,1. FSV Mainz 05,Bundesliga,false,false,500,750
265900,Naomie Feller,80,LW,ST | RM | LM,87,80,71,82,37,75,3,3,2,Rapid | Quick Step,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Paris SG,Arkema PL,true,false,750,500
243057,Neco Williams,80,LB,RB,71,50,73,75,79,72,2,4,2,Intercept | Anticipate,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Nott'm Forest,Premier League,false,true,500,500
235962,Nichelle Prince,80,RM,ST | RW | CAM,83,73,76,80,40,69,3,3,0,,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Boston Legacy FC,NWSL,false,false,500,500
254022,Nick Woltemade,80,ST,CAM,67,80,72,81,41,77,4,3,4,Low Driven Shot | Gamechanger | Tiki Taka | Press Proven,0,,0,,14,Intro to Evolutions | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Relentless Pressure | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Juventus,Serie A Enilive,false,false,750,10000
241095,Nikola Vlašić,80,CAM,CM,71,78,78,82,57,71,3,5,2,Intercept | Technical,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Torino,Serie A Enilive,false,false,500,500
265121,Nina Lührßen,80,LB,LM,75,70,78,76,76,78,3,4,5,Finesse Shot | Dead Ball | Whipped Pass | Technical | Bruiser,0,,0,,10,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Frankfurt,GPFBL,false,false,500,500
269230,Noah Sadiki,80,CDM,CM | CAM,79,67,75,80,75,75,3,3,1,Relentless,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Sunderland,Premier League,false,true,900,3000
272235,Noelia Ramos,80,GK,,79,78,71,84,45,76,1,2,1,1v1 Close Down,0,,0,,8,Intro to Training Camp EVOs I | Intro to Training Camp EVOs II | The Debut | Relentless Pressure | Long Ball Pass | Pinged Pass | Whipped Pass+ | Cornerstones,C. Adeje Tenerife,Liga F Moeve,false,false,750,750
254796,Noni Madueke,80,RW,RM,88,75,74,83,45,69,4,3,3,Low Driven Shot | Rapid | Quick Step,0,,0,,12,Intro to Evolutions | Intro to Training Camp EVOs II | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Arsenal,Premier League,false,true,750,750
264969,Oriane Jean-François,80,CDM,CM,71,68,72,72,79,75,3,4,3,Intercept | Anticipate | Press Proven,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Aston Villa,Barclays WSL,false,false,500,750
241707,Pape Gueye,80,CM,CDM,72,73,75,78,78,82,2,3,1,Long Ball Pass,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Villarreal CF,LALIGA EA SPORTS,false,false,750,500
213648,Pierre-Emile Højbjerg,80,CDM,CM,49,71,75,74,76,82,3,3,1,Relentless,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,OM,Ligue 1 McDonald's,false,false,500,750
236045,Reinildo,80,LB,,78,57,69,74,79,77,3,3,1,Block,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Sunderland,Premier League,false,true,500,750
228789,Robert Sánchez,80,GK,,81,78,78,81,53,79,1,3,2,Footwork | Cross Claimer,0,,0,,8,Intro to Training Camp EVOs I | Intro to Training Camp EVOs II | The Debut | Relentless Pressure | Long Ball Pass | Pinged Pass | Whipped Pass+ | Cornerstones,Como,Serie A Enilive,false,false,2000,1500
267247,Ryan Williams,80,RB,RM | RW,79,50,72,72,78,65,3,3,3,Block | Intercept | Anticipate,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,NC Courage,NWSL,false,false,500,500
277581,Samu,80,ST,,79,80,58,70,36,84,3,3,2,Precision Header | Enforcer,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,FC Porto,Liga Portugal,false,false,500,500
265004,Sarai Linder,80,RB,LB | RM | LM,79,52,71,76,77,76,2,3,3,Block | Anticipate | Bruiser,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,VfL Wolfsburg,GPFBL,false,false,500,750
267261,Tara Rudd,80,CB,,65,66,73,73,80,80,2,3,3,Intercept | Slide Tackle | Aerial Fortress,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Washington Spirit,NWSL,false,false,500,500
241546,Théa Greboval,80,CB,,59,60,72,65,81,82,2,3,4,Long Ball Pass | Jockey | Block | Aerial Fortress,0,,0,,11,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Paris FC,Arkema PL,false,false,500,750
244045,Tierna Davidson,80,CB,,60,50,67,66,83,76,2,4,2,Anticipate | Aerial Fortress,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Gotham FC,NWSL,false,false,500,500
214096,Tim Kleindienst,80,ST,,64,80,62,70,44,86,2,5,3,Precision Header | Aerial Fortress | Relentless,1,Enforcer,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,M'gladbach,Bundesliga,false,false,750,750
230918,Trevoh Chalobah,80,CB,,65,53,69,69,81,78,3,3,0,,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Como,Serie A Enilive,false,false,500,500
223874,Valentin Rongier,80,CDM,CM,60,66,75,78,74,78,3,4,4,Incisive Pass | Intercept | Press Proven | Relentless,0,,0,,12,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Stade Rennais FC,Ligue 1 McDonald's,false,false,500,750
265280,Vilde Bøe Risa,80,CM,CDM | CAM | CB,75,78,76,81,71,80,3,4,2,Dead Ball | Long Ball Pass,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,NC Courage,NWSL,false,false,500,500
265055,Vivien Endemann,80,RW,RM,87,75,74,79,45,70,4,4,2,Low Driven Shot | Block,0,,0,,12,Intro to Evolutions | Intro to Training Camp EVOs II | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Liverpool,Barclays WSL,true,false,500,500
244470,Vladimír Coufal,80,RB,RM,73,57,74,74,77,78,3,3,4,Whipped Pass | Jockey | Relentless | Long Throw,0,,0,,11,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,TSG Hoffenheim,Bundesliga,false,false,500,750
271800,Yankuba Minteh,80,RM,LM | RW | LW,93,72,73,84,57,57,4,3,2,Rapid | Quick Step,0,,0,,12,Intro to Evolutions | Intro to Training Camp EVOs II | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Brighton,Premier League,false,true,1900,750
227950,Yeray,80,CB,,64,49,73,66,82,75,2,3,2,Pinged Pass | Slide Tackle,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Athletic Club,LALIGA EA SPORTS,false,false,750,
235410,Youssef En-Nesyri,80,ST,,78,81,62,70,35,81,3,3,5,Precision Header | Aerial Fortress | Rapid | Quick Step | Relentless,0,,0,,12,Intro to Evolutions | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Al Ittihad,ROSHN Saudi League,false,false,500,750
245630,Youssouf Fofana,80,CM,CAM,75,69,76,79,78,74,3,3,2,Incisive Pass | Press Proven,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Sevilla FC,LALIGA EA SPORTS,false,false,500,750
229905,Abdülkerim Bardakcı,79,CB,,55,50,70,69,79,85,2,2,5,Long Ball Pass | Intercept | Anticipate | Slide Tackle | Aerial Fortress,0,,0,,10,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Galatasaray,Trendyol Süper Lig,false,false,500,750
262925,Adem Zorgane,79,CDM,CM,43,71,78,77,73,84,3,4,7,Pinged Pass | Long Ball Pass | Tiki Taka | Whipped Pass | Anticipate | Press Proven | Relentless,0,,0,,9,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Footwork Phenom | Whipped Pass+ | Cornerstones | Iron Will,R. Union St.-G.,1A Pro League,false,false,500,750
201143,Aïssa Mandi,79,CB,RB,55,46,71,68,80,75,2,3,2,Long Ball Pass | Slide Tackle,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Levante UD,LALIGA EA SPORTS,false,false,500,500
246364,Aldana Cometti,79,CB,,62,30,56,63,80,77,2,3,5,Precision Header | Jockey | Intercept | Anticipate | Slide Tackle,0,,0,,10,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Bay FC,NWSL,false,false,500,750
235522,Aleix Febas,79,CM,CDM,74,68,78,82,70,71,3,3,4,Incisive Pass | Tiki Taka | Inventive | Press Proven,0,,0,,12,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Celta,LALIGA EA SPORTS,false,false,500,750
254088,Amad,79,RM,RB | RW,83,75,74,83,54,53,4,4,1,Quick Step,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Man Utd,Premier League,true,true,500,750
267674,Amanda Gutierres,79,ST,,73,78,62,74,37,77,3,4,3,Tiki Taka | Technical | First Touch,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Boston Legacy FC,NWSL,false,false,500,
266939,Amanda Nildén,79,LB,CDM,83,52,73,72,74,75,3,3,0,,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Spurs,Barclays WSL,false,false,500,500
236918,Anders Dreyer,79,RW,LW | RM | LM,80,80,76,79,41,65,3,3,5,Finesse Shot | Low Driven Shot | Gamechanger | Pinged Pass | Long Ball Pass,0,,0,,10,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,San Diego FC,MLS,false,false,500,250
243261,Andi Sullivan,79,CDM,CM,63,64,78,75,77,73,3,3,2,Pinged Pass | Intercept,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Washington Spirit,NWSL,false,false,500,750
267199,Angelina,79,CM,LM | CDM | LW,72,70,78,79,65,68,4,4,4,Long Ball Pass | Tiki Taka | Inventive | First Touch,0,,0,,12,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Orlando Pride,NWSL,false,false,500,500
